First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Spanish,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Spanish UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Sri Lankan,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,St Lucian UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Sudanese,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Sudanese UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Swedish Somali,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Syrian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Tanzanian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Thai UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Turkish,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Turkish UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,UK,20
Local Authority,Local Authority,Criminal,Child (17 or under),Female,UK Yemeni,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,UK Zimbabwean,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Unknown UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Unknown Zimbabwean,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Vietnamese,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Yemeni,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Zambian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Zimbabwean,0
Local Authority,Local Authority,Criminal,Child (17 or under),Female,Total,29
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Afghan,5
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Afghan Pakistani,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Albanian,6
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Algerian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Algerian UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Angolan Portuguese,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Angolan UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Australian UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Bangladeshi,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Bangladeshi UK,2
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Beninese,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Botswanan,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Brazilian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Brazilian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,British Virgin Islander Jamaican,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Bulgarian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Bulgarian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Burkinan,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Cameroonian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Canadian UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Central African,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Chadian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Chinese UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Citizen of Guinea Bissau,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Citizen of Guinea Bissau UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Colombian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Colombian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Congolese Congo UK,3
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Czech,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Czech UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Dutch,2
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Egyptian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Eritrean,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Eritrean Ethiopian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Ethiopian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Filipino,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Filipino UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Finnish Nigerian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Gambian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,German,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Ghanaian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Ghanaian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Greek,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Guinean,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Hungarian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Indian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Indian UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Iranian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Iraqi,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Irish,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Irish UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Italian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Italian Romanian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Italian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Ivorian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Jamaican,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Jamaican Pakistani,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Jamaican UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Jordanian UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Kenyan UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Kuwaiti,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Latvian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Latvian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Lebanese UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Libyan,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Lithuanian,2
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Moroccan,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Moroccan UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Namibian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Nigerian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Nigerian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Pakistani,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Pakistani UK,8
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Polish,6
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Polish UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Portuguese,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Portuguese UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Romanian,15
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Romanian Spanish,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Russian,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Russian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Saudi Arabian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Senegalese,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Sierra Leonean,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Sierra Leonean UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Slovak,3
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Somali,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Somali UK,4
Local Authority,Local Authority,Criminal,Child (17 or under),Male,South African UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,South Sudanese,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Spanish,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Spanish UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Sri Lankan,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,St Lucian UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Sudanese,2
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Sudanese UK,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Swedish Somali,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Syrian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Tanzanian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Thai UK,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Turkish,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Turkish UK,3
Local Authority,Local Authority,Criminal,Child (17 or under),Male,UK,326
Local Authority,Local Authority,Criminal,Child (17 or under),Male,UK Yemeni,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,UK Zimbabwean,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Unknown UK,2
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Unknown Zimbabwean,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Vietnamese,1
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Yemeni,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Zambian,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Zimbabwean,0
Local Authority,Local Authority,Criminal,Child (17 or under),Male,Total,428
Local Authority,Local Authority,Domestic,Total,Total,Afghan,1
Local Authority,Local Authority,Domestic,Total,Total,Afghan Pakistani,0
Local Authority,Local Authority,Domestic,Total,Total,Albanian,0
Local Authority,Local Authority,Domestic,Total,Total,Algerian,0
Local Authority,Local Authority,Domestic,Total,Total,Algerian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Angolan Portuguese,0
Local Authority,Local Authority,Domestic,Total,Total,Angolan UK,0
Local Authority,Local Authority,Domestic,Total,Total,Australian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Bangladeshi,1
Local Authority,Local Authority,Domestic,Total,Total,Bangladeshi UK,0
Local Authority,Local Authority,Domestic,Total,Total,Beninese,0
Local Authority,Local Authority,Domestic,Total,Total,Botswanan,0
Local Authority,Local Authority,Domestic,Total,Total,Brazilian,0
Local Authority,Local Authority,Domestic,Total,Total,Brazilian UK,0
Local Authority,Local Authority,Domestic,Total,Total,British Virgin Islander Jamaican,0
Local Authority,Local Authority,Domestic,Total,Total,Bulgarian,0
Local Authority,Local Authority,Domestic,Total,Total,Bulgarian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Burkinan,0
Local Authority,Local Authority,Domestic,Total,Total,Cameroonian,0
Local Authority,Local Authority,Domestic,Total,Total,Canadian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Central African,0
Local Authority,Local Authority,Domestic,Total,Total,Chadian,0
Local Authority,Local Authority,Domestic,Total,Total,Chinese UK,0
Local Authority,Local Authority,Domestic,Total,Total,Citizen of Guinea Bissau,0
Local Authority,Local Authority,Domestic,Total,Total,Citizen of Guinea Bissau UK,0
Local Authority,Local Authority,Domestic,Total,Total,Colombian,0
Local Authority,Local Authority,Domestic,Total,Total,Colombian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Congolese Congo UK,0
Local Authority,Local Authority,Domestic,Total,Total,Czech,0
Local Authority,Local Authority,Domestic,Total,Total,Czech UK,0
Local Authority,Local Authority,Domestic,Total,Total,Dutch,0
Local Authority,Local Authority,Domestic,Total,Total,Egyptian,0
Local Authority,Local Authority,Domestic,Total,Total,Eritrean,0
Local Authority,Local Authority,Domestic,Total,Total,Eritrean Ethiopian,0
Local Authority,Local Authority,Domestic,Total,Total,Ethiopian,0
Local Authority,Local Authority,Domestic,Total,Total,Filipino,1
Local Authority,Local Authority,Domestic,Total,Total,Filipino UK,0
Local Authority,Local Authority,Domestic,Total,Total,Finnish Nigerian,0
Local Authority,Local Authority,Domestic,Total,Total,Gambian,0
Local Authority,Local Authority,Domestic,Total,Total,German,0
Local Authority,Local Authority,Domestic,Total,Total,Ghanaian,0
Local Authority,Local Authority,Domestic,Total,Total,Ghanaian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Greek,0
Local Authority,Local Authority,Domestic,Total,Total,Guinean,0
Local Authority,Local Authority,Domestic,Total,Total,Hungarian,0
Local Authority,Local Authority,Domestic,Total,Total,Indian,0
Local Authority,Local Authority,Domestic,Total,Total,Indian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Iranian,0
Local Authority,Local Authority,Domestic,Total,Total,Iraqi,0
Local Authority,Local Authority,Domestic,Total,Total,Irish,0
Local Authority,Local Authority,Domestic,Total,Total,Irish UK,0
Local Authority,Local Authority,Domestic,Total,Total,Italian,0
Local Authority,Local Authority,Domestic,Total,Total,Italian Romanian,0
Local Authority,Local Authority,Domestic,Total,Total,Italian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Ivorian,0
Local Authority,Local Authority,Domestic,Total,Total,Jamaican,0
Local Authority,Local Authority,Domestic,Total,Total,Jamaican Pakistani,0
Local Authority,Local Authority,Domestic,Total,Total,Jamaican UK,0
Local Authority,Local Authority,Domestic,Total,Total,Jordanian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Kenyan UK,0
Local Authority,Local Authority,Domestic,Total,Total,Kuwaiti,0
Local Authority,Local Authority,Domestic,Total,Total,Latvian,0
Local Authority,Local Authority,Domestic,Total,Total,Latvian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Lebanese UK,0
Local Authority,Local Authority,Domestic,Total,Total,Libyan,0
Local Authority,Local Authority,Domestic,Total,Total,Lithuanian,0
Local Authority,Local Authority,Domestic,Total,Total,Moroccan,0
Local Authority,Local Authority,Domestic,Total,Total,Moroccan UK,0
Local Authority,Local Authority,Domestic,Total,Total,Namibian,0
Local Authority,Local Authority,Domestic,Total,Total,Nigerian,1
Local Authority,Local Authority,Domestic,Total,Total,Nigerian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Pakistani,0
Local Authority,Local Authority,Domestic,Total,Total,Pakistani UK,0
Local Authority,Local Authority,Domestic,Total,Total,Polish,0
Local Authority,Local Authority,Domestic,Total,Total,Polish UK,0
Local Authority,Local Authority,Domestic,Total,Total,Portuguese,0
Local Authority,Local Authority,Domestic,Total,Total,Portuguese UK,0
Local Authority,Local Authority,Domestic,Total,Total,Romanian,0
Local Authority,Local Authority,Domestic,Total,Total,Romanian Spanish,0
Local Authority,Local Authority,Domestic,Total,Total,Russian,0
Local Authority,Local Authority,Domestic,Total,Total,Russian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Saudi Arabian,0
Local Authority,Local Authority,Domestic,Total,Total,Senegalese,0
Local Authority,Local Authority,Domestic,Total,Total,Sierra Leonean,0
Local Authority,Local Authority,Domestic,Total,Total,Sierra Leonean UK,0
Local Authority,Local Authority,Domestic,Total,Total,Slovak,0
Local Authority,Local Authority,Domestic,Total,Total,Somali,0
Local Authority,Local Authority,Domestic,Total,Total,Somali UK,0
Local Authority,Local Authority,Domestic,Total,Total,South African UK,0
Local Authority,Local Authority,Domestic,Total,Total,South Sudanese,0
Local Authority,Local Authority,Domestic,Total,Total,Spanish,0
Local Authority,Local Authority,Domestic,Total,Total,Spanish UK,0
Local Authority,Local Authority,Domestic,Total,Total,Sri Lankan,0
Local Authority,Local Authority,Domestic,Total,Total,St Lucian UK,0
Local Authority,Local Authority,Domestic,Total,Total,Sudanese,1
Local Authority,Local Authority,Domestic,Total,Total,Sudanese UK,0
Local Authority,Local Authority,Domestic,Total,Total,Swedish Somali,0
Local Authority,Local Authority,Domestic,Total,Total,Syrian,0
Local Authority,Local Authority,Domestic,Total,Total,Tanzanian,0
Local Authority,Local Authority,Domestic,Total,Total,Thai UK,0
Local Authority,Local Authority,Domestic,Total,Total,Turkish,0
Local Authority,Local Authority,Domestic,Total,Total,Turkish UK,0
Local Authority,Local Authority,Domestic,Total,Total,UK,0
Local Authority,Local Authority,Domestic,Total,Total,UK Yemeni,0
Local Authority,Local Authority,Domestic,Total,Total,UK Zimbabwean,0
Local Authority,Local Authority,Domestic,Total,Total,Unknown UK,0
Local Authority,Local Authority,Domestic,Total,Total,Unknown Zimbabwean,0
Local Authority,Local Authority,Domestic,Total,Total,Vietnamese,0
Local Authority,Local Authority,Domestic,Total,Total,Yemeni,0
Local Authority,Local Authority,Domestic,Total,Total,Zambian,0
Local Authority,Local Authority,Domestic,Total,Total,Zimbabwean,1
Local Authority,Local Authority,Domestic,Total,Total,Total,6
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Afghan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Afghan Pakistani,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Albanian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Algerian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Algerian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Angolan Portuguese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Angolan UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Australian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Bangladeshi,1
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Bangladeshi UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Beninese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Botswanan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Brazilian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Brazilian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,British Virgin Islander Jamaican,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Bulgarian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Bulgarian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Burkinan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Cameroonian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Canadian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Central African,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Chadian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Chinese UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Citizen of Guinea Bissau,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Citizen of Guinea Bissau UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Colombian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Colombian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Congolese Congo UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Czech,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Czech UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Dutch,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Egyptian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Eritrean,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Eritrean Ethiopian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Ethiopian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Filipino,1
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Filipino UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Finnish Nigerian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Gambian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,German,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Ghanaian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Ghanaian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Greek,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Guinean,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Hungarian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Indian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Indian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Iranian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Iraqi,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Irish,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Irish UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Italian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Italian Romanian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Italian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Ivorian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Jamaican,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Jamaican Pakistani,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Jamaican UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Jordanian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Kenyan UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Kuwaiti,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Latvian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Latvian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Lebanese UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Libyan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Lithuanian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Moroccan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Moroccan UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Namibian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Nigerian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Nigerian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Pakistani,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Pakistani UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Polish,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Polish UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Portuguese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Portuguese UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Romanian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Romanian Spanish,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Russian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Russian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Saudi Arabian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Senegalese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Sierra Leonean,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Sierra Leonean UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Slovak,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Somali,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Somali UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,South African UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,South Sudanese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Spanish,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Spanish UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Sri Lankan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,St Lucian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Sudanese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Sudanese UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Swedish Somali,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Syrian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Tanzanian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Thai UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Turkish,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Turkish UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,UK Yemeni,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,UK Zimbabwean,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Unknown UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Unknown Zimbabwean,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Vietnamese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Yemeni,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Zambian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Zimbabwean,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Total,Total,2
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Afghan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Afghan Pakistani,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Albanian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Algerian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Algerian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Angolan Portuguese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Angolan UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Australian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Bangladeshi,1
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Bangladeshi UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Beninese,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Botswanan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Brazilian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Brazilian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,British Virgin Islander Jamaican,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Bulgarian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Bulgarian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Burkinan,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Cameroonian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Canadian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Central African,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Chadian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Chinese UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Citizen of Guinea Bissau,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Citizen of Guinea Bissau UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Colombian,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Colombian UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Congolese Congo UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Czech,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Czech UK,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Dutch,0
Local Authority,Local Authority,Domestic,Adult (18 or over),Female,Egyptian,0
