First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Indian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Indian Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Iranian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Iraqi,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Ivorian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Jamaican,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Kenyan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Kuwaiti,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Kuwaiti Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Kyrgyz,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Lebanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Liberian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Libyan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Lithuanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Malawian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Malaysian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Malian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Mauritian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Moldovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Mongolian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Moroccan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Namibian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Nepalese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Nigerian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Nigerian Spanish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Nigerien,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Palestinian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Polish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Portuguese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Romanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Russian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Salvadorean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Senegalese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Sierra Leonean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Slovak,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Somali,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,South Sudanese Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Sudanese South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Sudanese Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Syrian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Taiwanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Thai,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Trinidadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Tunisian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Turkish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Ugandan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,UK,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Ukrainian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Vincentian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Yemeni,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Zimbabwean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Child (17 or under),Female,Total,1
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Afghan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Albanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Albanian Greek,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Albanian Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Albanian Lithuanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Albanian Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Algerian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Algerian Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,American,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Bangladeshi,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Barbadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Belarusian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Botswanan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Brazilian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Bulgarian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Burmese Bangladeshi,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Cameroonian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Chadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Chilean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Chinese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Citizen of Antigua and Barbuda,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Citizen of Guinea-Bissau Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Congolese (DRC),0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Czech,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Danish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Dutch Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,East Timorese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Egyptian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Eritrean Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Eritrean Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Eritrean Swedish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Filipino,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Gambian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Ghanaian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Greek,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Grenadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Guinean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Honduran,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Hungarian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Indian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Indian Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Iranian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Iraqi,1
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Ivorian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Jamaican,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Kenyan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Kuwaiti,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Kuwaiti Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Kyrgyz,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Lebanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Liberian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Libyan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Lithuanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Malawian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Malaysian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Malian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Mauritian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Moldovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Mongolian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Moroccan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Namibian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Nepalese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Nigerian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Nigerian Spanish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Nigerien,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Palestinian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Polish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Portuguese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Romanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Russian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Salvadorean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Senegalese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Sierra Leonean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Slovak,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Somali,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,South Sudanese Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Sudanese,1
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Sudanese South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Sudanese Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Syrian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Taiwanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Thai,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Trinidadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Tunisian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Turkish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Ugandan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,UK,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Ukrainian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Vincentian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Yemeni,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Zimbabwean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Total,Total,2
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Afghan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Albanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Albanian Greek,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Albanian Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Albanian Lithuanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Albanian Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Algerian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Algerian Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,American,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Bangladeshi,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Barbadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Belarusian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Botswanan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Brazilian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Bulgarian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Burmese Bangladeshi,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Cameroonian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Chadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Chilean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Chinese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Citizen of Antigua and Barbuda,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Citizen of Guinea-Bissau Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Congolese (DRC),0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Czech,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Danish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Dutch Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,East Timorese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Egyptian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Eritrean Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Eritrean Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Eritrean Swedish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Ethiopian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Filipino,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Gambian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Ghanaian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Greek,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Grenadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Guinean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Honduran,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Hungarian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Indian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Indian Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Iranian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Iraqi,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Ivorian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Jamaican,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Kenyan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Kuwaiti,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Kuwaiti Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Kyrgyz,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Lebanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Liberian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Libyan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Lithuanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Malawian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Malaysian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Malian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Mauritian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Moldovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Mongolian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Moroccan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Namibian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Nepalese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Nigerian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Nigerian Spanish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Nigerien,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Pakistani,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Palestinian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Polish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Portuguese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Romanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Russian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Salvadorean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Saudi Arabian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Senegalese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Sierra Leonean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Slovak,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Somali,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,South Sudanese Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Sri Lankan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Sudanese,1
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Sudanese South Sudanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Sudanese Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Syrian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Taiwanese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Thai,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Trinidadian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Tunisian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Turkish,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Ugandan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,UK,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Ukrainian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Vietnamese,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Vincentian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Yemeni,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Zimbabwean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Female,Total,1
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Afghan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Albanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Albanian Greek,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Albanian Kosovan,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Albanian Lithuanian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Albanian Unknown,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Algerian,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,Algerian Eritrean,0
Government agency,Home Office - Immigration Enforcement IE,Sexual & Labour,Not specified or unknown,Male,American,0
