First responder type,First responder,Exploitation type,Age at exploitation,Gender,Nationality,People
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Libyan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Lithuanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Lithuanian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Mauritian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Moroccan Spanish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Nigerian,1
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Pakistani,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Pakistani UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Palestinian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Polish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Polish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Portuguese UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Romanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Romanian Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Salvadorean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Senegalese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Serbian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Sierra Leonean UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Slovak,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Slovak Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Somali,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Somali Saudi Arabian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Somali UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,South African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,South African Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,South African UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,South Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,South Sudanese South African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Spanish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Sri Lankan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,St Lucian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Swedish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Syrian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Turkish,1
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Turkish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Turkish UKrainian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,UK Zimbabwean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Ukrainian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Unknown UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Vietnamese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Zimbabwean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Total,Total,7
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Afghan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Afghan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Albanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Albanian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Albanian Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Algerian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Algerian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,American UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Angolan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Argentine Brazilian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Bangladeshi,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Bangladeshi Irish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Bangladeshi UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Belgian Sierra Leonean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Botswanan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Brazilian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Brazilian Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Brazilian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,British Virgin Islander Bangladeshi,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Bulgarian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Cameroonian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Central African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Central African UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Chadian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Chadian Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Chinese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Citizen of the Dominican Republic,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Colombian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Congolese (Congo) UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Congolese (DRC),0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Czech,1
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Czech UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Dominican UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Dutch Somali,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,East Timorese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Egyptian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Eritrean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Eritrean Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Estonian Russian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Ethiopian,2
Local Authority,Local Authority,Domestic,Child (17 or under),Female,French,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,French Ivorian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,French UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Gambian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Gambian Sierra Leonean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Gambian Spanish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,German,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Ghanaian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Ghanaian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Grenadian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Guinean Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Hungarian Jordanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Indian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Indian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Iranian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Iraqi,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Iraqi UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Irish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Italian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Italian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Ivorian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Jamaican,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Jamaican Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Jamaican UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Kazakh,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Kenyan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Kenyan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Latvian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Lebanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Lebanese UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Libyan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Libyan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Lithuanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Lithuanian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Mauritian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Moroccan Spanish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Nigerian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Pakistani,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Pakistani UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Palestinian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Polish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Polish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Portuguese UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Romanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Romanian Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Salvadorean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Senegalese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Serbian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Sierra Leonean UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Slovak,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Slovak Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Somali,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Somali Saudi Arabian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Somali UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,South African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,South African Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,South African UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,South Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,South Sudanese South African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Spanish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Sri Lankan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,St Lucian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Swedish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Syrian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Turkish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Turkish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Turkish UKrainian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,UK Zimbabwean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Ukrainian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Unknown UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Vietnamese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Zimbabwean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Female,Total,3
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Afghan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Afghan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Albanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Albanian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Albanian Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Algerian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Algerian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,American UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Angolan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Argentine Brazilian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Bangladeshi,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Bangladeshi Irish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Bangladeshi UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Belgian Sierra Leonean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Botswanan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Brazilian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Brazilian Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Brazilian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,British Virgin Islander Bangladeshi,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Bulgarian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Cameroonian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Central African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Central African UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Chadian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Chadian Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Chinese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Citizen of the Dominican Republic,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Colombian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Congolese (Congo) UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Congolese (DRC),0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Czech,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Czech UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Dominican UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Dutch Somali,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,East Timorese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Egyptian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Eritrean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Eritrean Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Estonian Russian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Ethiopian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,French,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,French Ivorian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,French UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Gambian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Gambian Sierra Leonean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Gambian Spanish,2
Local Authority,Local Authority,Domestic,Child (17 or under),Male,German,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Ghanaian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Ghanaian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Grenadian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Guinean Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Hungarian Jordanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Indian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Indian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Iranian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Iraqi,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Iraqi UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Irish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Italian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Italian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Ivorian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Jamaican,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Jamaican Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Jamaican UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Kazakh,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Kenyan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Kenyan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Latvian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Lebanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Lebanese UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Libyan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Libyan UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Lithuanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Lithuanian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Mauritian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Moroccan Spanish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Nigerian,1
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Pakistani,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Pakistani UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Palestinian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Polish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Polish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Portuguese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Portuguese UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Romanian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Romanian Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Salvadorean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Senegalese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Serbian UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Sierra Leonean UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Slovak,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Slovak Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Somali,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Somali Saudi Arabian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Somali UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,South African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,South African Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,South African UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,South Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,South Sudanese South African,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Spanish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Sri Lankan,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,St Lucian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Sudanese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Swedish,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Syrian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Turkish,1
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Turkish UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Turkish UKrainian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,UK Zimbabwean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Ukrainian,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Unknown,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Unknown UK,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Vietnamese,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Zimbabwean,0
Local Authority,Local Authority,Domestic,Child (17 or under),Male,Total,4
Local Authority,Local Authority,Labour,Total,Total,Afghan,4
Local Authority,Local Authority,Labour,Total,Total,Afghan UK,0
Local Authority,Local Authority,Labour,Total,Total,Albanian,7
Local Authority,Local Authority,Labour,Total,Total,Albanian UK,0
Local Authority,Local Authority,Labour,Total,Total,Albanian Unknown,0
Local Authority,Local Authority,Labour,Total,Total,Algerian,1
Local Authority,Local Authority,Labour,Total,Total,Algerian UK,0
Local Authority,Local Authority,Labour,Total,Total,American UK,0
Local Authority,Local Authority,Labour,Total,Total,Angolan UK,0
Local Authority,Local Authority,Labour,Total,Total,Argentine Brazilian,0
Local Authority,Local Authority,Labour,Total,Total,Bangladeshi,1
Local Authority,Local Authority,Labour,Total,Total,Bangladeshi Irish,0
Local Authority,Local Authority,Labour,Total,Total,Bangladeshi UK,1
Local Authority,Local Authority,Labour,Total,Total,Belgian Sierra Leonean,0
Local Authority,Local Authority,Labour,Total,Total,Botswanan,0
Local Authority,Local Authority,Labour,Total,Total,Brazilian,0
Local Authority,Local Authority,Labour,Total,Total,Brazilian Portuguese,0
Local Authority,Local Authority,Labour,Total,Total,Brazilian UK,0
Local Authority,Local Authority,Labour,Total,Total,British Virgin Islander Bangladeshi,0
Local Authority,Local Authority,Labour,Total,Total,Bulgarian,1
Local Authority,Local Authority,Labour,Total,Total,Cameroonian,0
Local Authority,Local Authority,Labour,Total,Total,Central African,0
Local Authority,Local Authority,Labour,Total,Total,Central African UK,0
Local Authority,Local Authority,Labour,Total,Total,Chadian,1
Local Authority,Local Authority,Labour,Total,Total,Chadian Sudanese,0
Local Authority,Local Authority,Labour,Total,Total,Chinese,1
Local Authority,Local Authority,Labour,Total,Total,Citizen of the Dominican Republic,0
Local Authority,Local Authority,Labour,Total,Total,Colombian UK,0
Local Authority,Local Authority,Labour,Total,Total,Congolese (Congo) UK,0
Local Authority,Local Authority,Labour,Total,Total,Congolese (DRC),0
Local Authority,Local Authority,Labour,Total,Total,Czech,0
Local Authority,Local Authority,Labour,Total,Total,Czech UK,0
Local Authority,Local Authority,Labour,Total,Total,Dominican UK,0
Local Authority,Local Authority,Labour,Total,Total,Dutch Somali,0
Local Authority,Local Authority,Labour,Total,Total,East Timorese,0
Local Authority,Local Authority,Labour,Total,Total,Egyptian,1
Local Authority,Local Authority,Labour,Total,Total,Eritrean,8
Local Authority,Local Authority,Labour,Total,Total,Eritrean Sudanese,0
Local Authority,Local Authority,Labour,Total,Total,Estonian Russian,0
Local Authority,Local Authority,Labour,Total,Total,Ethiopian,1
Local Authority,Local Authority,Labour,Total,Total,French,0
Local Authority,Local Authority,Labour,Total,Total,French Ivorian,0
Local Authority,Local Authority,Labour,Total,Total,French UK,0
Local Authority,Local Authority,Labour,Total,Total,Gambian,0
Local Authority,Local Authority,Labour,Total,Total,Gambian Sierra Leonean,0
Local Authority,Local Authority,Labour,Total,Total,Gambian Spanish,0
Local Authority,Local Authority,Labour,Total,Total,German,0
Local Authority,Local Authority,Labour,Total,Total,Ghanaian,0
Local Authority,Local Authority,Labour,Total,Total,Ghanaian UK,0
Local Authority,Local Authority,Labour,Total,Total,Grenadian,0
Local Authority,Local Authority,Labour,Total,Total,Guinean Portuguese,0
Local Authority,Local Authority,Labour,Total,Total,Hungarian Jordanian,0
Local Authority,Local Authority,Labour,Total,Total,Indian,0
Local Authority,Local Authority,Labour,Total,Total,Indian UK,0
Local Authority,Local Authority,Labour,Total,Total,Iranian,3
Local Authority,Local Authority,Labour,Total,Total,Iraqi,0
Local Authority,Local Authority,Labour,Total,Total,Iraqi UK,0
Local Authority,Local Authority,Labour,Total,Total,Irish UK,0
Local Authority,Local Authority,Labour,Total,Total,Italian,0
Local Authority,Local Authority,Labour,Total,Total,Italian UK,0
Local Authority,Local Authority,Labour,Total,Total,Ivorian UK,0
Local Authority,Local Authority,Labour,Total,Total,Jamaican,0
Local Authority,Local Authority,Labour,Total,Total,Jamaican Portuguese,0
Local Authority,Local Authority,Labour,Total,Total,Jamaican UK,0
Local Authority,Local Authority,Labour,Total,Total,Kazakh,0
Local Authority,Local Authority,Labour,Total,Total,Kenyan,0
Local Authority,Local Authority,Labour,Total,Total,Kenyan UK,0
Local Authority,Local Authority,Labour,Total,Total,Latvian,0
Local Authority,Local Authority,Labour,Total,Total,Lebanese,0
Local Authority,Local Authority,Labour,Total,Total,Lebanese UK,0
Local Authority,Local Authority,Labour,Total,Total,Libyan,1
Local Authority,Local Authority,Labour,Total,Total,Libyan UK,0
Local Authority,Local Authority,Labour,Total,Total,Lithuanian,0
Local Authority,Local Authority,Labour,Total,Total,Lithuanian UK,0
Local Authority,Local Authority,Labour,Total,Total,Mauritian UK,0
Local Authority,Local Authority,Labour,Total,Total,Moroccan Spanish,0
Local Authority,Local Authority,Labour,Total,Total,Nigerian,0
Local Authority,Local Authority,Labour,Total,Total,Pakistani,1
Local Authority,Local Authority,Labour,Total,Total,Pakistani UK,0
Local Authority,Local Authority,Labour,Total,Total,Palestinian,0
Local Authority,Local Authority,Labour,Total,Total,Polish,2
Local Authority,Local Authority,Labour,Total,Total,Polish UK,0
Local Authority,Local Authority,Labour,Total,Total,Portuguese,0
Local Authority,Local Authority,Labour,Total,Total,Portuguese UK,0
Local Authority,Local Authority,Labour,Total,Total,Romanian,1
Local Authority,Local Authority,Labour,Total,Total,Romanian Unknown,0
Local Authority,Local Authority,Labour,Total,Total,Salvadorean,0
Local Authority,Local Authority,Labour,Total,Total,Senegalese,0
Local Authority,Local Authority,Labour,Total,Total,Serbian UK,0
Local Authority,Local Authority,Labour,Total,Total,Sierra Leonean UK,0
Local Authority,Local Authority,Labour,Total,Total,Slovak,0
Local Authority,Local Authority,Labour,Total,Total,Slovak Unknown,0
Local Authority,Local Authority,Labour,Total,Total,Somali,2
Local Authority,Local Authority,Labour,Total,Total,Somali Saudi Arabian,1
Local Authority,Local Authority,Labour,Total,Total,Somali UK,0
Local Authority,Local Authority,Labour,Total,Total,South African,0
Local Authority,Local Authority,Labour,Total,Total,South African Sudanese,1
Local Authority,Local Authority,Labour,Total,Total,South African UK,0
Local Authority,Local Authority,Labour,Total,Total,South Sudanese,0
Local Authority,Local Authority,Labour,Total,Total,South Sudanese South African,1
Local Authority,Local Authority,Labour,Total,Total,Spanish UK,0
Local Authority,Local Authority,Labour,Total,Total,Sri Lankan,0
Local Authority,Local Authority,Labour,Total,Total,St Lucian,0
Local Authority,Local Authority,Labour,Total,Total,Sudanese,22
Local Authority,Local Authority,Labour,Total,Total,Swedish,0
Local Authority,Local Authority,Labour,Total,Total,Syrian,1
Local Authority,Local Authority,Labour,Total,Total,Turkish,0
Local Authority,Local Authority,Labour,Total,Total,Turkish UK,0
Local Authority,Local Authority,Labour,Total,Total,Turkish UKrainian,0
Local Authority,Local Authority,Labour,Total,Total,UK,5
Local Authority,Local Authority,Labour,Total,Total,UK Zimbabwean,0
Local Authority,Local Authority,Labour,Total,Total,Ukrainian,3
Local Authority,Local Authority,Labour,Total,Total,Unknown,0
Local Authority,Local Authority,Labour,Total,Total,Unknown UK,0
Local Authority,Local Authority,Labour,Total,Total,Vietnamese,5
